"country","city","customer_id","customer_name","amount","payment_id","payment_date"
"India","Berhampore (Baharampur)",413,"Marvin Yee","5.99",17786,"2007-02-17 19:29:10.996577"
"India","Berhampore (Baharampur)",413,"Marvin Yee","4.99",17787,"2007-02-19 00:52:02.996577"
"Mexico","Allende",414,"Vincent Ralston","4.99",17788,"2007-02-18 03:22:55.996577"
"Mexico","Allende",414,"Vincent Ralston","9.99",17789,"2007-02-19 01:38:12.996577"
"Mexico","Allende",414,"Vincent Ralston","5.99",17790,"2007-02-21 06:51:31.996577"
"Netherlands","Amersfoort",415,"Glenn Pullen","4.99",17791,"2007-02-17 00:30:03.996577"
"Netherlands","Amersfoort",415,"Glenn Pullen","2.99",17792,"2007-02-20 23:29:55.996577"
"Pakistan","Dadu",416,"Jeffery Pinson","2.99",17793,"2007-02-14 21:21:59.996577"
"Pakistan","Dadu",416,"Jeffery Pinson","4.99",17794,"2007-02-15 10:55:45.996577"
"Pakistan","Dadu",416,"Jeffery Pinson","0.99",17795,"2007-02-16 00:31:10.996577"
"Pakistan","Dadu",416,"Jeffery Pinson","2.99",17796,"2007-02-16 03:59:24.996577"
"Pakistan","Dadu",416,"Jeffery Pinson","0.99",17797,"2007-02-16 16:40:43.996577"
"Saudi Arabia","al-Qatif",417,"Travis Estep","3.99",17798,"2007-02-17 04:32:42.996577"
"Dominican Republic","San Felipe de Puerto Plata",418,"Jeff East","2.99",17799,"2007-02-19 19:00:45.996577"
"Dominican Republic","San Felipe de Puerto Plata",418,"Jeff East","2.99",17800,"2007-02-20 04:11:31.996577"
"Dominican Republic","San Felipe de Puerto Plata",418,"Jeff East","2.99",17801,"2007-02-20 06:12:53.996577"
"India","Katihar",419,"Chad Carbone","2.99",17802,"2007-02-19 17:21:03.996577"
"United States","El Monte",420,"Jacob Lance","3.99",17803,"2007-02-19 10:10:30.996577"
"United States","El Monte",420,"Jacob Lance","0.99",17804,"2007-02-19 11:57:37.996577"
"United States","El Monte",420,"Jacob Lance","0.99",17805,"2007-02-19 13:30:46.996577"
"India","Pudukkottai",421,"Lee Hawks","4.99",17806,"2007-02-16 11:08:17.996577"
"India","Pudukkottai",421,"Lee Hawks","2.99",17807,"2007-02-18 15:19:07.996577"
"India","Pudukkottai",421,"Lee Hawks","4.99",17808,"2007-02-20 20:31:20.996577"
"China","Laohekou",422,"Melvin Ellington","0.99",17809,"2007-02-16 22:31:10.996577"
"China","Laohekou",422,"Melvin Ellington","4.99",17810,"2007-02-17 02:54:49.996577"
"China","Laohekou",422,"Melvin Ellington","2.99",17811,"2007-02-19 14:50:33.996577"
"China","Laohekou",422,"Melvin Ellington","5.99",17812,"2007-02-19 16:46:38.996577"
"Egypt","Sawhaj",423,"Alfred Casillas","3.99",17813,"2007-02-15 20:36:32.996577"
"Egypt","Sawhaj",423,"Alfred Casillas","0.99",17814,"2007-02-16 20:23:06.996577"
"Egypt","Sawhaj",423,"Alfred Casillas","6.99",17815,"2007-02-19 04:35:51.996577"
"Egypt","Sawhaj",423,"Alfred Casillas","6.99",17816,"2007-02-19 15:33:01.996577"
"Egypt","Sawhaj",423,"Alfred Casillas","8.99",17817,"2007-02-20 12:49:57.996577"
"China","Shanwei",424,"Kyle Spurlock","4.99",17818,"2007-02-20 11:07:15.996577"
"China","Shanwei",424,"Kyle Spurlock","6.99",17819,"2007-02-20 20:00:58.996577"
"China","Shanwei",424,"Kyle Spurlock","0.99",17820,"2007-02-21 14:26:18.996577"
"Mexico","San Juan Bautista Tuxtepec",425,"Francis Sikes","6.99",17821,"2007-02-21 04:04:18.996577"
"India","Purnea (Purnia)",426,"Bradley Motley","6.99",17822,"2007-02-16 12:38:41.996577"
"India","Purnea (Purnia)",426,"Bradley Motley","7.99",17823,"2007-02-16 22:14:25.996577"
"India","Purnea (Purnia)",426,"Bradley Motley","2.99",17824,"2007-02-18 00:40:04.996577"
"India","Purnea (Purnia)",426,"Bradley Motley","0.99",17825,"2007-02-19 17:53:20.996577"
"India","Purnea (Purnia)",426,"Bradley Motley","0.99",17826,"2007-02-21 01:28:37.996577"
"Brazil","Guaruj",427,"Jesus Mccartney","5.99",17827,"2007-02-15 10:54:47.996577"
"Brazil","Guaruj",427,"Jesus Mccartney","3.99",17828,"2007-02-16 06:21:21.996577"
"Brazil","Guaruj",427,"Jesus Mccartney","5.99",17829,"2007-02-16 07:45:33.996577"
"Brazil","Guaruj",427,"Jesus Mccartney","1.99",17830,"2007-02-16 23:41:24.996577"
"Brazil","Guaruj",427,"Jesus Mccartney","0.99",17831,"2007-02-18 18:47:08.996577"
"Russian Federation","Syktyvkar",428,"Herbert Kruger","3.99",17832,"2007-02-15 02:18:29.996577"
"Russian Federation","Syktyvkar",428,"Herbert Kruger","2.99",17833,"2007-02-15 19:21:52.996577"
"Russian Federation","Syktyvkar",428,"Herbert Kruger","3.99",17834,"2007-02-16 04:39:39.996577"
"Russian Federation","Syktyvkar",428,"Herbert Kruger","2.99",17835,"2007-02-19 10:30:25.996577"
"Russian Federation","Syktyvkar",428,"Herbert Kruger","0.99",17836,"2007-02-21 12:19:38.996577"
"Japan","Tsuyama",429,"Frederick Isbell","5.99",17837,"2007-02-16 17:48:50.996577"
"Japan","Tsuyama",429,"Frederick Isbell","2.99",17838,"2007-02-16 18:44:41.996577"
"Japan","Tsuyama",429,"Frederick Isbell","7.99",17839,"2007-02-17 03:58:25.996577"
"Japan","Tsuyama",429,"Frederick Isbell","2.99",17840,"2007-02-21 14:46:04.996577"
"Russian Federation","Dzerzinsk",430,"Ray Houle","0.99",17841,"2007-02-15 00:55:34.996577"
"Russian Federation","Dzerzinsk",430,"Ray Houle","2.99",17842,"2007-02-15 06:21:18.996577"
"Russian Federation","Dzerzinsk",430,"Ray Houle","2.99",17843,"2007-02-15 23:34:16.996577"
"Russian Federation","Dzerzinsk",430,"Ray Houle","6.99",17844,"2007-02-16 16:15:03.996577"
"Russian Federation","Dzerzinsk",430,"Ray Houle","0.99",17845,"2007-02-20 00:35:05.996577"
"Russian Federation","Dzerzinsk",430,"Ray Houle","0.99",17846,"2007-02-20 19:12:41.996577"
"Bolivia","Sucre",431,"Joel Francisco","2.99",17847,"2007-02-16 01:09:56.996577"
"Bolivia","Sucre",431,"Joel Francisco","4.99",17848,"2007-02-17 17:01:30.996577"
"Bolivia","Sucre",431,"Joel Francisco","3.99",17849,"2007-02-18 04:49:20.996577"
"Bolivia","Sucre",431,"Joel Francisco","4.99",17850,"2007-02-18 05:15:55.996577"
"Bolivia","Sucre",431,"Joel Francisco","2.99",17851,"2007-02-19 15:50:43.996577"
"Bolivia","Sucre",431,"Joel Francisco","6.99",17852,"2007-02-21 06:12:06.996577"
"Bolivia","Sucre",431,"Joel Francisco","8.99",17853,"2007-02-21 11:48:57.996577"
"South Africa","Newcastle",432,"Edwin Burk","5.99",17854,"2007-02-14 23:07:27.996577"
"South Africa","Newcastle",432,"Edwin Burk","2.99",17855,"2007-02-16 04:15:29.996577"
"South Africa","Newcastle",432,"Edwin Burk","4.99",17856,"2007-02-20 22:28:23.996577"
"Philippines","Ozamis",434,"Eddie Tomlin","0.99",17857,"2007-02-15 02:14:01.996577"
"Philippines","Ozamis",434,"Eddie Tomlin","5.99",17858,"2007-02-16 03:19:16.996577"
"Philippines","Ozamis",434,"Eddie Tomlin","7.99",17859,"2007-02-18 15:31:08.996577"
"Philippines","Ozamis",434,"Eddie Tomlin","3.99",17860,"2007-02-18 16:20:12.996577"
"Philippines","Ozamis",434,"Eddie Tomlin","3.99",17861,"2007-02-18 20:43:35.996577"
"Philippines","Ozamis",434,"Eddie Tomlin","2.99",17862,"2007-02-20 09:13:46.996577"
"Philippines","Ozamis",434,"Eddie Tomlin","2.99",17863,"2007-02-20 10:56:29.996577"
"China","Junan",435,"Ricky Shelby","0.99",17864,"2007-02-15 17:26:17.996577"
"China","Junan",435,"Ricky Shelby","0.99",17865,"2007-02-20 07:12:10.996577"
"Canada","Vancouver",436,"Troy Quigley","9.99",17866,"2007-02-18 06:05:12.996577"
"Dominican Republic","La Romana",437,"Randall Neumann","5.99",17867,"2007-02-18 02:52:20.996577"
"Dominican Republic","La Romana",437,"Randall Neumann","2.99",17868,"2007-02-19 17:20:51.996577"
"Dominican Republic","La Romana",437,"Randall Neumann","2.99",17869,"2007-02-21 02:51:39.996577"
"Zambia","Kitwe",438,"Barry Lovelace","4.99",17870,"2007-02-15 16:54:55.996577"
"Zambia","Kitwe",438,"Barry Lovelace","0.99",17871,"2007-02-16 17:23:37.996577"
"Zambia","Kitwe",438,"Barry Lovelace","0.99",17872,"2007-02-18 00:43:11.996577"
"Zambia","Kitwe",438,"Barry Lovelace","4.99",17873,"2007-02-19 04:00:48.996577"
"Zambia","Kitwe",438,"Barry Lovelace","4.99",17874,"2007-02-21 06:45:30.996577"
"Zambia","Kitwe",438,"Barry Lovelace","0.99",17875,"2007-02-21 11:47:04.996577"
"Italy","Bergamo",439,"Alexander Fennell","4.99",17876,"2007-02-15 05:28:05.996577"
"Italy","Bergamo",439,"Alexander Fennell","0.99",17877,"2007-02-16 00:57:01.996577"
"Italy","Bergamo",439,"Alexander Fennell","4.99",17878,"2007-02-17 17:08:30.996577"
"Italy","Bergamo",439,"Alexander Fennell","2.99",17879,"2007-02-19 06:35:57.996577"
"Italy","Bergamo",439,"Alexander Fennell","2.99",17880,"2007-02-20 07:40:17.996577"
"Italy","Bergamo",439,"Alexander Fennell","6.99",17881,"2007-02-21 05:31:49.996577"
"Algeria","Batna",441,"Mario Cheatham","4.99",17882,"2007-02-16 04:41:06.996577"
"Algeria","Batna",441,"Mario Cheatham","4.99",17883,"2007-02-18 08:45:47.996577"
"China","Tongliao",442,"Leroy Bustamante","5.99",17884,"2007-02-15 04:27:21.996577"
"China","Tongliao",442,"Leroy Bustamante","0.99",17885,"2007-02-15 11:57:14.996577"
"China","Tongliao",442,"Leroy Bustamante","8.99",17886,"2007-02-16 02:23:05.996577"
"China","Tongliao",442,"Leroy Bustamante","2.99",17887,"2007-02-16 16:56:18.996577"
"Brazil","So Leopoldo",443,"Francisco Skidmore","2.99",17888,"2007-02-19 22:56:15.996577"
"Estonia","Tartu",444,"Marcus Hidalgo","0.99",17889,"2007-02-15 03:21:27.996577"
"Estonia","Tartu",444,"Marcus Hidalgo","3.99",17890,"2007-02-15 14:53:52.996577"
"Estonia","Tartu",444,"Marcus Hidalgo","1.99",17891,"2007-02-15 17:22:47.996577"
"Estonia","Tartu",444,"Marcus Hidalgo","4.99",17892,"2007-02-19 01:19:30.996577"
"Estonia","Tartu",444,"Marcus Hidalgo","7.99",17893,"2007-02-21 06:00:51.996577"
"Estonia","Tartu",444,"Marcus Hidalgo","5.99",17894,"2007-02-21 15:28:15.996577"
"India","Uluberia",446,"Theodore Culp","4.99",17895,"2007-02-18 03:28:14.996577"
"India","Uluberia",446,"Theodore Culp","3.99",17896,"2007-02-18 09:28:02.996577"
"India","Uluberia",446,"Theodore Culp","6.99",17897,"2007-02-18 22:57:26.996577"
"India","Uluberia",446,"Theodore Culp","0.99",17898,"2007-02-19 12:32:22.996577"
"India","Uluberia",446,"Theodore Culp","2.99",17899,"2007-02-20 12:15:46.996577"
"India","Uluberia",446,"Theodore Culp","0.99",17900,"2007-02-20 20:14:27.996577"
"Russian Federation","Nabereznyje Telny",447,"Clifford Bowens","0.99",17901,"2007-02-15 02:32:35.996577"
"Russian Federation","Nabereznyje Telny",447,"Clifford Bowens","2.99",17902,"2007-02-17 02:34:39.996577"
"Russian Federation","Nabereznyje Telny",447,"Clifford Bowens","4.99",17903,"2007-02-17 11:32:26.996577"
"Russian Federation","Nabereznyje Telny",447,"Clifford Bowens","4.99",17904,"2007-02-18 05:29:20.996577"
"Germany","Erlangen",448,"Miguel Betancourt","5.99",17905,"2007-02-15 08:47:00.996577"
"Germany","Erlangen",448,"Miguel Betancourt","7.99",17906,"2007-02-16 20:16:42.996577"
"Germany","Erlangen",448,"Miguel Betancourt","0.99",17907,"2007-02-19 11:57:34.996577"
"Germany","Erlangen",448,"Miguel Betancourt","3.99",17908,"2007-02-21 00:45:21.996577"
"Germany","Erlangen",448,"Miguel Betancourt","5.99",17909,"2007-02-21 09:36:58.996577"
"Iran","Sirjan",449,"Oscar Aquino","4.99",17910,"2007-02-15 07:45:46.996577"
"Iran","Sirjan",449,"Oscar Aquino","0.99",17911,"2007-02-18 10:44:09.996577"
"Iran","Sirjan",449,"Oscar Aquino","2.99",17912,"2007-02-20 06:20:17.996577"
"Indonesia","Surakarta",450,"Jay Robb","4.99",17913,"2007-02-16 07:02:05.996577"
"Indonesia","Surakarta",450,"Jay Robb","0.99",17914,"2007-02-16 14:38:04.996577"
"Indonesia","Surakarta",450,"Jay Robb","2.99",17915,"2007-02-17 03:54:20.996577"
"Indonesia","Surakarta",450,"Jay Robb","0.99",17916,"2007-02-18 05:06:23.996577"
"Indonesia","Surakarta",450,"Jay Robb","4.99",17917,"2007-02-18 21:38:37.996577"
"Indonesia","Surakarta",450,"Jay Robb","2.99",17918,"2007-02-19 06:57:10.996577"
"Indonesia","Surakarta",450,"Jay Robb","4.99",17919,"2007-02-20 19:31:04.996577"
"Mexico","El Fuerte",451,"Jim Rea","0.99",17920,"2007-02-15 00:36:30.996577"
"Mexico","El Fuerte",451,"Jim Rea","0.99",17921,"2007-02-16 23:00:52.996577"
"Mexico","El Fuerte",451,"Jim Rea","6.99",17922,"2007-02-17 06:10:48.996577"
"Mexico","El Fuerte",451,"Jim Rea","1.99",17923,"2007-02-19 10:01:37.996577"
"Mexico","El Fuerte",451,"Jim Rea","3.99",17924,"2007-02-20 01:47:36.996577"
"Mexico","El Fuerte",451,"Jim Rea","0.99",17925,"2007-02-20 02:37:01.996577"
"Mexico","El Fuerte",451,"Jim Rea","6.99",17926,"2007-02-21 06:48:44.996577"
"United Arab Emirates","Abu Dhabi",452,"Tom Milner","4.99",17927,"2007-02-15 00:37:28.996577"
"United Arab Emirates","Abu Dhabi",452,"Tom Milner","5.99",17928,"2007-02-15 21:21:29.996577"
"United Arab Emirates","Abu Dhabi",452,"Tom Milner","3.99",17929,"2007-02-16 18:37:03.996577"
"United Arab Emirates","Abu Dhabi",452,"Tom Milner","0.99",17930,"2007-02-18 04:26:13.996577"
"United Arab Emirates","Abu Dhabi",452,"Tom Milner","4.99",17931,"2007-02-18 04:33:28.996577"
"United Arab Emirates","Abu Dhabi",452,"Tom Milner","0.99",17932,"2007-02-18 21:48:19.996577"
"United Arab Emirates","Abu Dhabi",452,"Tom Milner","0.99",17933,"2007-02-19 09:19:18.996577"
"Venezuela","Maracabo",453,"Calvin Martel","5.99",17934,"2007-02-19 21:37:16.996577"
"Venezuela","Maracabo",453,"Calvin Martel","7.99",17935,"2007-02-19 21:38:07.996577"
"Venezuela","Maracabo",453,"Calvin Martel","4.99",17936,"2007-02-20 00:08:09.996577"
"Mexico","Uruapan",454,"Alex Gresham","4.99",17937,"2007-02-16 07:43:24.996577"
"Mexico","Uruapan",454,"Alex Gresham","7.99",17938,"2007-02-16 22:22:19.996577"
"Mexico","Uruapan",454,"Alex Gresham","1.99",17939,"2007-02-16 23:45:57.996577"
"Mexico","Uruapan",454,"Alex Gresham","4.99",17940,"2007-02-17 05:47:02.996577"
"Mexico","Uruapan",454,"Alex Gresham","5.99",17941,"2007-02-17 13:23:55.996577"
"Mexico","Uruapan",454,"Alex Gresham","5.99",17942,"2007-02-17 23:24:44.996577"
"Mexico","Uruapan",454,"Alex Gresham","2.99",17943,"2007-02-18 16:58:52.996577"
"Mexico","Uruapan",454,"Alex Gresham","9.99",17944,"2007-02-19 09:45:38.996577"
"Mexico","Uruapan",454,"Alex Gresham","2.99",17945,"2007-02-21 00:18:13.996577"
"Mexico","Uruapan",454,"Alex Gresham","4.99",17946,"2007-02-21 10:48:20.996577"
"Bolivia","El Alto",455,"Jon Wiles","1.99",17947,"2007-02-15 13:46:34.996577"
"Bolivia","El Alto",455,"Jon Wiles","1.99",17948,"2007-02-16 18:51:56.996577"
"Bolivia","El Alto",455,"Jon Wiles","2.99",17949,"2007-02-17 03:22:01.996577"
"Bolivia","El Alto",455,"Jon Wiles","0.99",17950,"2007-02-18 11:27:49.996577"
"Senegal","Ziguinchor",456,"Ronnie Ricketts","2.99",17951,"2007-02-15 07:10:18.996577"
"Senegal","Ziguinchor",456,"Ronnie Ricketts","0.99",17952,"2007-02-16 11:46:49.996577"
"Senegal","Ziguinchor",456,"Ronnie Ricketts","5.99",17953,"2007-02-17 17:41:36.996577"
"Senegal","Ziguinchor",456,"Ronnie Ricketts","6.99",17954,"2007-02-17 20:54:49.996577"
"Senegal","Ziguinchor",456,"Ronnie Ricketts","4.99",17955,"2007-02-18 00:04:13.996577"
"Senegal","Ziguinchor",456,"Ronnie Ricketts","0.99",17956,"2007-02-18 15:02:14.996577"
"Senegal","Ziguinchor",456,"Ronnie Ricketts","2.99",17957,"2007-02-19 03:22:39.996577"
"United States","Rockford",457,"Bill Gavin","4.99",17958,"2007-02-15 18:05:05.996577"
"United States","Rockford",457,"Bill Gavin","0.99",17959,"2007-02-16 13:50:13.996577"
"United States","Rockford",457,"Bill Gavin","0.99",17960,"2007-02-17 11:41:53.996577"
"United States","Rockford",457,"Bill Gavin","7.99",17961,"2007-02-17 22:34:42.996577"
"United States","Rockford",457,"Bill Gavin","4.99",17962,"2007-02-19 09:58:42.996577"
"United States","Rockford",457,"Bill Gavin","3.99",17963,"2007-02-19 15:50:57.996577"
"United States","Rockford",457,"Bill Gavin","0.99",17964,"2007-02-19 18:21:56.996577"
"United States","Rockford",457,"Bill Gavin","2.99",17965,"2007-02-20 16:27:31.996577"
"United States","Rockford",457,"Bill Gavin","2.99",17966,"2007-02-20 21:26:10.996577"
"Indonesia","Tegal",458,"Lloyd Dowd","5.99",17967,"2007-02-19 07:10:38.996577"
"Indonesia","Tegal",458,"Lloyd Dowd","0.99",17968,"2007-02-21 07:11:03.996577"
"Iran","Qomsheh",459,"Tommy Collazo","0.99",17969,"2007-02-17 01:19:17.996577"
"Iran","Qomsheh",459,"Tommy Collazo","2.99",17970,"2007-02-17 08:06:48.996577"
"Iran","Qomsheh",459,"Tommy Collazo","4.99",17971,"2007-02-17 15:08:59.996577"
"Iran","Qomsheh",459,"Tommy Collazo","0.99",17972,"2007-02-20 01:07:47.996577"
"Iran","Qomsheh",459,"Tommy Collazo","4.99",17973,"2007-02-20 11:04:10.996577"
"Iran","Qomsheh",459,"Tommy Collazo","0.99",17974,"2007-02-20 11:10:26.996577"
"Iran","Qomsheh",459,"Tommy Collazo","9.99",17975,"2007-02-21 01:08:10.996577"
"Colombia","Florencia",460,"Leon Bostic","0.99",17976,"2007-02-15 14:40:53.996577"
"Philippines","Gingoog",461,"Derek Blakely","5.99",17977,"2007-02-20 17:08:09.996577"
"Philippines","Gingoog",461,"Derek Blakely","4.99",17978,"2007-02-21 06:54:12.996577"
"Russian Federation","Usolje-Sibirskoje",462,"Warren Sherrod","5.99",17979,"2007-02-16 16:42:09.996577"
"Russian Federation","Usolje-Sibirskoje",462,"Warren Sherrod","9.99",17980,"2007-02-17 04:52:56.996577"
"Russian Federation","Usolje-Sibirskoje",462,"Warren Sherrod","4.99",17981,"2007-02-21 04:34:19.996577"
"Canada","Halifax",463,"Darrell Power","2.99",17982,"2007-02-15 06:55:59.996577"
"Canada","Halifax",463,"Darrell Power","4.99",17983,"2007-02-18 23:38:57.996577"
"Canada","Halifax",463,"Darrell Power","2.99",17984,"2007-02-20 23:56:38.996577"
"Canada","Halifax",463,"Darrell Power","4.99",17985,"2007-02-21 06:29:15.996577"
"Chile","Rancagua",464,"Jerome Kenyon","4.99",17986,"2007-02-15 06:29:55.996577"
"Chile","Rancagua",464,"Jerome Kenyon","2.99",17987,"2007-02-20 20:10:55.996577"
"Mexico","Zapopan",465,"Floyd Gandy","2.99",17988,"2007-02-15 10:41:08.996577"
"Mexico","Zapopan",465,"Floyd Gandy","4.99",17989,"2007-02-17 15:18:11.996577"
"Mexico","Zapopan",465,"Floyd Gandy","8.99",17990,"2007-02-17 22:05:55.996577"
"Mexico","Zapopan",465,"Floyd Gandy","0.99",17991,"2007-02-18 23:16:37.996577"
"China","Dongying",466,"Leo Ebert","7.99",17992,"2007-02-16 19:28:01.996577"
"China","Dongying",466,"Leo Ebert","8.99",17993,"2007-02-18 17:33:07.996577"
"China","Dongying",466,"Leo Ebert","3.99",17994,"2007-02-20 09:45:46.996577"
"China","Dongying",466,"Leo Ebert","4.99",17995,"2007-02-21 01:16:22.996577"
"China","Dongying",466,"Leo Ebert","2.99",17996,"2007-02-21 09:25:25.996577"
"Mexico","Cuauhtmoc",467,"Alvin Deloach","8.99",17997,"2007-02-16 14:28:10.996577"
"Mexico","Cuauhtmoc",467,"Alvin Deloach","4.99",17998,"2007-02-17 19:07:20.996577"
"Mexico","Cuauhtmoc",467,"Alvin Deloach","9.99",17999,"2007-02-19 22:46:12.996577"
"Mexico","Cuauhtmoc",467,"Alvin Deloach","6.99",18000,"2007-02-21 01:45:02.996577"
"India","Bijapur",468,"Tim Cary","2.99",18001,"2007-02-15 02:21:39.996577"
"India","Bijapur",468,"Tim Cary","8.99",18002,"2007-02-16 06:19:35.996577"
"India","Bijapur",468,"Tim Cary","2.99",18003,"2007-02-16 20:11:15.996577"
"India","Bijapur",468,"Tim Cary","2.99",18004,"2007-02-17 08:00:36.996577"
"India","Bijapur",468,"Tim Cary","4.99",18005,"2007-02-18 18:28:41.996577"
"India","Bijapur",468,"Tim Cary","0.99",18006,"2007-02-19 19:45:32.996577"
"Spain","Ourense (Orense)",469,"Wesley Bull","0.99",18007,"2007-02-15 14:58:17.996577"
"Spain","Ourense (Orense)",469,"Wesley Bull","9.99",18008,"2007-02-16 09:45:48.996577"
"Yemen","Hodeida",470,"Gordon Allard","0.99",18009,"2007-02-15 04:42:23.996577"
"Yemen","Hodeida",470,"Gordon Allard","0.99",18010,"2007-02-15 06:55:56.996577"
"Yemen","Hodeida",470,"Gordon Allard","7.99",18011,"2007-02-16 03:43:38.996577"
"South Africa","Johannesburg",471,"Dean Sauer","4.99",18012,"2007-02-15 17:42:17.996577"
"South Africa","Johannesburg",471,"Dean Sauer","2.99",18013,"2007-02-15 17:47:42.996577"
"South Africa","Johannesburg",471,"Dean Sauer","2.99",18014,"2007-02-17 22:19:36.996577"
"South Africa","Johannesburg",471,"Dean Sauer","4.99",18015,"2007-02-18 10:53:55.996577"
"South Africa","Johannesburg",471,"Dean Sauer","4.99",18016,"2007-02-20 13:01:52.996577"
"Vietnam","Nam Dinh",472,"Greg Robins","4.99",18017,"2007-02-15 14:17:27.996577"
"Vietnam","Nam Dinh",472,"Greg Robins","6.99",18018,"2007-02-16 17:15:24.996577"
"Vietnam","Nam Dinh",472,"Greg Robins","5.99",18019,"2007-02-19 00:25:25.996577"
"Vietnam","Nam Dinh",472,"Greg Robins","0.99",18020,"2007-02-20 06:28:50.996577"
"Vietnam","Nam Dinh",472,"Greg Robins","4.99",18021,"2007-02-20 07:39:09.996577"
"Vietnam","Nam Dinh",472,"Greg Robins","0.99",18022,"2007-02-21 01:55:36.996577"
"Indonesia","Lhokseumawe",473,"Jorge Olivares","0.99",18023,"2007-02-16 15:22:29.996577"
"Indonesia","Lhokseumawe",473,"Jorge Olivares","2.99",18024,"2007-02-17 19:22:08.996577"
"Indonesia","Lhokseumawe",473,"Jorge Olivares","4.99",18025,"2007-02-19 01:33:25.996577"
"Indonesia","Lhokseumawe",473,"Jorge Olivares","4.99",18026,"2007-02-19 14:50:52.996577"
"Netherlands","Emmen",474,"Dustin Gillette","8.99",18027,"2007-02-16 16:08:05.996577"
"Netherlands","Emmen",474,"Dustin Gillette","7.99",18028,"2007-02-20 04:12:08.996577"
"Canada","Gatineau",476,"Derrick Bourque","3.99",18029,"2007-02-16 10:22:51.996577"
"Canada","Gatineau",476,"Derrick Bourque","0.99",18030,"2007-02-17 15:28:06.996577"
"Canada","Gatineau",476,"Derrick Bourque","4.99",18031,"2007-02-18 22:12:24.996577"
